Date,Item,Quantity,Amount,Status
2026-01-05 22:16:34.124502,DUMY PRODUCTS 2,1.0,Rs 150.00,#None
2026-01-05 22:16:11.998526,DUMY PRODUCTS 2,1.0,Rs 150.00,#None
2026-01-05 22:15:13.432601,DUMY PRODUCTS 2,2.0,Rs 300.00,#None
2026-01-05 22:11:46.314343,DUMY PRODUCTS 2,1.0,Rs 150.00,#None
2026-01-05 22:11:46.314343,DUMY PRODUCT,1.0,Rs 2.00,#None
2026-01-05 22:11:07.825409,DUMY PRODUCTS 2,2.0,Rs 300.00,#None
2026-01-05 22:11:07.825409,DUMY PRODUCT,1.0,Rs 2.00,#None
2026-01-05 22:10:31.386303,DUMY PRODUCTS 2,1.0,Rs 150.00,#None
2026-01-05 22:04:40.710922,HT DC LIGHT HT6,2.0,Rs 380.00,#259
2026-01-05 22:04:40.710922,DC BLUE SHEET LIGHT,1.0,Rs 190.00,#259
2026-01-05 22:04:40.710922,HEATER ROD NUT,2.0,Rs 280.00,#259
2026-01-05 22:04:40.710922,F8 ROD ORIGINAL,1.0,Rs 650.00,#259
2026-01-05 22:04:40.710922,HAYAT WATER ROD 1200W,1.0,Rs 320.00,#259
2026-01-05 22:04:40.710922,HOME LIFE 20 CYLINDER REGULATOR H-74,1.0,Rs 430.00,#259
2026-01-05 22:04:40.710922,HT DC LIGHT S17,1.0,Rs 140.00,#259
2026-01-05 22:04:40.710922,ITALY NEW ROD 1500W,1.0,Rs 2750.00,#259
2026-01-05 22:04:40.710922,YEMAO RECHARGEABLE LIGHT YM-A70,1.0,Rs 3200.00,#259
2026-01-05 22:04:40.710922,DP STUDY LAMP LED666,1.0,Rs 1150.00,#259
2026-01-05 22:04:40.710922,GT WATER ROD 1500W,1.0,Rs 450.00,#259
2026-01-05 22:04:40.710922,NEW HAIER IRON HEAVY WEIGHT,1.0,Rs 2700.00,#259
2026-01-05 22:04:40.710922,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1900.00,#259
2026-01-05 22:04:40.710922,S.J MULTI SHOE,1.0,Rs 100.00,#259
2026-01-05 22:04:40.710922,PARAMOUNT LED BULB E27 12W,3.0,Rs 390.00,#259
2026-01-05 22:04:40.710922,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1450.00,#259
2026-01-05 22:04:40.710922,PSL REGULATOR H74,1.0,Rs 400.00,#259
2026-01-05 21:59:57.186825,DUMY PRODUCTS 2,1.0,Rs 200.00,#None
2026-01-05 21:49:22.834566,CARE BABY NB ECONOMY 52,4.0,Rs 4800.00,#258
2026-01-05 21:49:22.834566,CARE BABY M ECONOMY 44,1.0,Rs 1200.00,#258
2026-01-05 21:49:22.834566,CARE BABY L ECONOMY 40,1.0,Rs 1200.00,#258
2026-01-05 21:49:22.834566,CARE BABY XL ECONOMY 35,1.0,Rs 1200.00,#258
2026-01-05 21:49:22.834566,CARE BABY L MEGA 64,4.0,Rs 7040.00,#258
2026-01-05 21:49:22.834566,CARE BABY XL MEGA 58,2.0,Rs 3520.00,#258
2026-01-05 21:49:22.834566,CARE BABY XL JUMBO 72,1.0,Rs 2230.00,#258
2026-01-05 20:54:22.269703,EAGLE  VACUUM JUG 1.0L UK 488,1.0,Rs 2350.00,#257
2026-01-05 20:48:05.652244,DUMY PRODUCT,2.0,Rs 6.00,#None
2026-01-05 20:48:05.652244,DUMY PRODUCTS 2,1.0,Rs 200.00,#None
2026-01-05 19:57:28.546021,Tresemme┼,2.0,Rs 1198.00,#None
2026-01-05 19:56:07.991103,Tresemme┼,2.0,Rs 1198.00,#None
2026-01-05 19:48:15.147008,Tresemme┼,1.0,Rs 599.00,#None
2026-01-05 19:34:26.759393,dsa,23.0,Rs 10212.00,#None
2026-01-05 19:28:13.506553,Leather Wallet,1.0,Rs 1300.00,#None
2026-01-05 19:22:25.734191,dsa,1.0,Rs 444.00,#None
2026-01-05 19:22:03.355755,dsa,1.0,Rs 444.00,#None
2026-01-05 19:09:08.713041,dsa,1.0,Rs 444.00,#None
2026-01-05 19:00:46.380430,dsa,1.0,Rs 444.00,#None
2026-01-05 18:47:44.579946,Leather Wallet,1.0,Rs 1300.00,#None
2026-01-05 18:28:06.254145,Leather Wallet,1.0,Rs 1300.00,#None
2026-01-05 18:02:58.651799,[REFUND] DUMY PRODUCT,-1.0,Rs -10610.00,REFUND #None
2026-01-05 17:28:12.113913,Leather Wallet,1.0,Rs 1300.00,#None
2026-01-05 17:27:48.142751,LOCAL KETTLE 2LTR,2.0,Rs 2200.00,#256
2026-01-05 17:27:48.142751,HT DC LIGHT HT6,1.0,Rs 190.00,#256
2026-01-05 17:27:48.142751,HT DC LIGHT HT5,3.0,Rs 390.00,#256
2026-01-05 17:27:48.142751,TCL REMOTE S,1.0,Rs 450.00,#256
2026-01-05 17:27:48.142751,HT DC LIGHT S4,2.0,Rs 300.00,#256
2026-01-05 17:27:48.142751,HT DC LIGHT S17,2.0,Rs 280.00,#256
2026-01-05 17:27:48.142751,YEMAO RECHARGEABLE LIGHT YM-A70,2.0,Rs 6400.00,#256
2026-01-05 17:27:48.142751,BULB,1.0,Rs 700.00,#256
2026-01-05 17:27:48.142751,HAYAT WATER ROD 1200W,1.0,Rs 320.00,#256
2026-01-05 17:27:48.142751,GT WATER ROD 1200W,2.0,Rs 800.00,#256
2026-01-05 17:27:48.142751,RAF DRY IRON ENERGY SAVER,1.0,Rs 2000.00,#256
2026-01-05 17:27:48.142751,SIMPLE FOLDING UMBRELLA,1.0,Rs 1050.00,#256
2026-01-05 17:27:48.142751,NATIONAL JUG WHITE 1.5,1.0,Rs 500.00,#256
2026-01-05 17:27:48.142751,NOWAKE BASE,1.0,Rs 380.00,#256
2026-01-05 17:27:48.142751,PORTABLE LAMP JY978D,1.0,Rs 1050.00,#256
2026-01-05 17:27:48.142751,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1900.00,#256
2026-01-05 17:27:48.142751,CHINA GYSER ROD 1500W CH,1.0,Rs 1950.00,#256
2026-01-05 17:00:26.056809,[REFUND] DUMY PRODUCT,-1.0,Rs -18440.00,REFUND #None
2026-01-05 16:58:54.795797,ITALY NEW ROD 1500W,1.0,Rs 2850.00,#255
2026-01-05 16:58:16.306972,LED REMOTE 015,2.0,Rs 360.00,#254
2026-01-05 16:58:16.306972,REMOTE 1078 020 021 & ALL,1.0,Rs 300.00,#254
2026-01-05 16:58:16.306972,KATTLE SWITCH,4.0,Rs 600.00,#254
2026-01-05 16:58:16.306972,DP STUDY LAMP LED666,1.0,Rs 1150.00,#254
2026-01-05 16:58:16.306972,CONTROLLER 10A,1.0,Rs 900.00,#254
2026-01-05 16:58:16.306972,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1450.00,#254
2026-01-05 16:58:16.306972,HEATER U ROD 900W,1.0,Rs 350.00,#254
2026-01-05 16:58:16.306972,GEEPASS CHARGER 1.5V TO 12V,2.0,Rs 500.00,#254
2026-01-05 16:58:16.306972,OMEGA 777 REGULATOR RTM 260456,1.0,Rs 400.00,#254
2026-01-05 16:58:16.306972,SAMSUNG REMOTE SMALL 1088,1.0,Rs 220.00,#254
2026-01-05 16:55:50.398082,[REFUND] DUMY PRODUCT,-1.0,Rs -28640.00,REFUND #None
2026-01-05 14:30:27.817575,[REFUND] DUMY PRODUCT,-1.0,Rs -2.00,REFUND #None
2026-01-05 13:19:26.736992,CARE BABY L JUMBO 80,6.0,Rs 13380.00,#253
2026-01-05 13:19:26.736992,CARE BABY XL JUMBO 72,2.0,Rs 4460.00,#253
2026-01-05 13:19:26.736992,CARE BABY XXL JUMBO 60,7.0,Rs 15610.00,#253
2026-01-05 13:19:26.736992,CARE BABY M MEGA 72,2.0,Rs 3520.00,#253
2026-01-05 13:19:26.736992,CARE BABY NB ECONOMY 52,12.0,Rs 14040.00,#253
2026-01-05 13:19:26.736992,CARE BABY M ECONOMY 44,12.0,Rs 14040.00,#253
2026-01-05 13:19:26.736992,CARE BABY L ECONOMY 40,16.0,Rs 18720.00,#253
2026-01-05 13:19:26.736992,CARE BABY XL ECONOMY 35,17.0,Rs 19890.00,#253
2026-01-05 13:19:26.736992,CARE BABY XXL ECONOMY 30,4.0,Rs 4680.00,#253
2026-01-05 12:49:12.275343,CARE BABY NB ECONOMY 52,24.0,Rs 28800.00,#252
2026-01-05 12:33:13.241753,CARE BABY S JUMBO 96,12.0,Rs 26400.00,#251
2026-01-05 12:33:13.241753,CARE BABY L JUMBO 80,40.0,Rs 88000.00,#251
2026-01-05 12:33:13.241753,CARE BABY XL JUMBO 72,40.0,Rs 88000.00,#251
2026-01-05 12:33:13.241753,CARE BABY XXL JUMBO 60,8.0,Rs 17600.00,#251
2026-01-05 12:33:13.241753,CARE BABY NB ECONOMY 52,8.0,Rs 9600.00,#251
2026-01-05 12:33:13.241753,CARE BABY M JUMBO 88,4.0,Rs 0.00,#251
2026-01-05 11:30:34.043014,CARE BABY JUNIOR 7,1.0,Rs 510.00,#250
2026-01-04 22:33:28.570098,[REFUND] WINER THERMOS 1.0L,-1.0,Rs -850.00,REFUND #249
2026-01-04 22:32:55.102986,WINER THERMOS 1.0L,1.0,Rs 850.00,#248
2026-01-04 22:32:11.481440,DUMY PRODUCT,1.0,Rs 2.00,#247
2026-01-04 22:29:54.858374,DUMY PRODUCT,1.0,Rs 2.00,#246
2026-01-04 22:27:55.103463,[REFUND] DUMY PRODUCT,-1.0,Rs -2.00,REFUND #245
2026-01-04 22:25:45.655267,DUMY PRODUCT,1.0,Rs 2.00,#244
2026-01-04 16:33:55.371205,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#243
2026-01-04 16:24:13.042032,[REFUND] COSMOS IRON CLS318F1 ORG,-1.0,Rs -4300.00,REFUND #242
2026-01-04 16:21:27.599333,COSMOS IRON CLS318F1 ORG,1.0,Rs 4300.00,#241
2026-01-04 15:51:29.503990,BABY SMALL UMBRELLA,1.0,Rs 340.00,#240
2026-01-04 13:29:29.846632, Eagle Vaccum Flask China UK450,1.0,Rs 2150.00,#239
2026-01-04 13:27:42.542198,[REFUND]  Eagle Vaccum Flask China UK450,-1.0,Rs -2000.00,REFUND #238
2026-01-04 13:27:17.147963, Eagle Vaccum Flask China UK450,1.0,Rs 2000.00,#237
2026-01-04 11:38:21.480312,CARE BABY NB ECONOMY 52,2.0,Rs 2400.00,#236
2026-01-04 11:38:21.480312,CARE BABY M MEGA 72,2.0,Rs 3520.00,#236
2026-01-04 11:38:21.480312,CARE BABY L MEGA 64,2.0,Rs 3520.00,#236
2026-01-04 11:38:21.480312,CARE BABY XL MEGA 58,2.0,Rs 3520.00,#236
2026-01-04 11:38:21.480312,CARE BABY XXL MEGA 50,2.0,Rs 3520.00,#236
2026-01-03 18:00:10.757828,[REFUND] WINER THERMOS 1.0L,-1.0,Rs -950.00,REFUND #235
2026-01-03 17:59:03.770053,WINER THERMOS 1.0L,1.0,Rs 950.00,#234
2026-01-03 17:10:13.903167,AIR MOUSE REMOTE,1.0,Rs 1000.00,#233
2026-01-03 16:52:08.647017,CARE BABY NB ECONOMY 52,3.0,Rs 3600.00,#232
2026-01-03 16:52:08.647017,CARE BABY S JUMBO 96,2.0,Rs 4460.00,#232
2026-01-03 16:52:08.647017,CARE BABY M JUMBO 88,1.0,Rs 2230.00,#232
2026-01-03 16:52:08.647017,CARE BABY L JUMBO 80,3.0,Rs 6690.00,#232
2026-01-03 16:49:17.755054,CARE BABY NB ECONOMY 52,8.0,Rs 9600.00,#231
2026-01-03 16:49:17.755054,CARE BABY S JUMBO 96,2.0,Rs 4460.00,#231
2026-01-03 16:49:17.755054,CARE BABY M JUMBO 88,1.0,Rs 2230.00,#231
2026-01-03 16:49:17.755054,CARE BABY L JUMBO 80,2.0,Rs 4460.00,#231
2026-01-03 16:49:17.755054,CARE BABY XXL JUMBO 60,1.0,Rs 2230.00,#231
2026-01-03 15:59:56.623305,DUMY PRODUCT,1.0,Rs 300.00,#230
2026-01-03 15:00:38.205076,[REFUND] TCL REMOTE S,-1.0,Rs -340.00,REFUND #229
2026-01-03 14:59:25.376162,TCL REMOTE S,1.0,Rs 340.00,#228
2026-01-03 14:25:11.845590,RECEL VACCUM JUG 2.0L,1.0,Rs 2550.00,#227
2026-01-03 13:34:49.128233,DP LED TORCH LED-9002,3.0,Rs 2100.00,#226
2026-01-03 12:25:09.871750,KENWOOD ELECTRIC KATTLE 2.5L KW-002,1.0,Rs 1900.00,#225
2026-01-03 11:36:37.930090,BABY SMALL UMBRELLA,1.0,Rs 340.00,#224
2026-01-03 11:36:37.930090,GT DC BULB 15W,8.0,Rs 1520.00,#224
2026-01-03 11:36:37.930090,GT 9W DC BULB,2.0,Rs 300.00,#224
2026-01-03 11:36:37.930090,NATIONAL ELECTRIC KETTLE 2.0LITER,1.0,Rs 3200.00,#224
2026-01-03 11:36:37.930090,HMA PIANO HOLDER SERIES 15A,1.0,Rs 50.00,#224
2026-01-03 11:36:37.930090,ZB POWER INVERTER CHARGER 12V,1.0,Rs 1900.00,#224
2026-01-03 11:17:39.163146,DUMY PRODUCT,1.0,Rs 20000.00,#223
2026-01-03 11:09:20.111937,CARE BABY NB ECONOMY 52,4.0,Rs 4800.00,#222
2026-01-03 11:09:20.111937,CARE BABY S MEGA 80,2.0,Rs 3520.00,#222
2026-01-03 11:09:20.111937,CARE BABY M MEGA 72,2.0,Rs 3520.00,#222
2026-01-03 11:09:20.111937,CARE BABY L MEGA 64,2.0,Rs 3520.00,#222
2026-01-03 11:09:20.111937,CARE BABY XL MEGA 58,2.0,Rs 3520.00,#222
2026-01-03 11:09:20.111937,CARE BABY XXL MEGA 50,2.0,Rs 3520.00,#222
2026-01-03 11:01:41.184957,CARE BABY NB ECONOMY 52,2.0,Rs 2400.00,#221
2026-01-03 10:43:19.983546,CARE BABY S MEGA 80,4.0,Rs 7120.00,#220
2026-01-03 10:43:19.983546,CARE BABY M MEGA 72,8.0,Rs 14240.00,#220
2026-01-03 10:43:19.983546,CARE BABY L MEGA 64,8.0,Rs 14240.00,#220
2026-01-03 10:43:19.983546,CARE BABY XL MEGA 58,8.0,Rs 14240.00,#220
2026-01-03 10:43:19.983546,CARE BABY XXL MEGA 50,8.0,Rs 14240.00,#220
2026-01-01 21:53:39.412468,PENDENT HOLDER E 27,1.0,Rs 50.00,#219
2026-01-01 21:53:39.412468,SWAN VACCUM JUG 1.0L,1.0,Rs 1250.00,#219
2026-01-01 21:53:39.412468,EAGLE VITAMIN VACCUM FLASK 0.5L,1.0,Rs 850.00,#219
2026-01-01 21:53:39.412468,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2400.00,#219
2026-01-01 21:49:24.455558,COSMOS ELECTRIC IRON 318 L,1.0,Rs 3000.00,#218
2026-01-01 21:49:24.455558,HT DC LIGHT S17,2.0,Rs 280.00,#218
2026-01-01 21:49:24.455558,SAMSUNG REMOTE SMALL 1088,1.0,Rs 220.00,#218
2026-01-01 21:49:24.455558,SUPER AL IMRAN PIANO SWITCHES 234,1.0,Rs 50.00,#218
2026-01-01 21:49:24.455558,BIG BOSS LOW PRESSURE MINI REGULATOR,1.0,Rs 300.00,#218
2026-01-01 21:49:24.455558,HT DC LIGHTS S18,1.0,Rs 140.00,#218
2026-01-01 21:49:24.455558,LOCAL KETTLE 2LTR,2.0,Rs 2200.00,#218
2026-01-01 21:49:24.455558,LED REMOTE 015,1.0,Rs 180.00,#218
2026-01-01 19:49:21.669169,Running Shoes,1.0,Rs 4200.00,#217
2026-01-01 19:22:27.087682,fair&lovely lotion ,1.0,Rs 450.00,#216
2026-01-01 19:14:50.694733,[REFUND] NATIONAL GOLD IRON M82,-1.0,Rs -2800.00,REFUND #215
2026-01-01 19:04:09.404484,face fresh cream ,1.0,Rs 290.00,#214
2026-01-01 18:49:10.005615,CHINA GYSER ROD 2000W CH,1.0,Rs 2400.00,#213
2026-01-01 18:30:10.391886,FAIR LOVELY ,1.0,Rs 420.00,#212
2026-01-01 17:46:12.270046,dsa,1.0,Rs 550.00,#211
2026-01-01 17:02:13.447865,dsadsadsaaaaaaaaaaaaaaaaaaaa,1.0,Rs 555555.00,#210
2026-01-01 17:01:04.808821,NATIONAL GOLD IRON M82,1.0,Rs 2800.00,#209
2025-12-31 21:33:08.270908,AFCO TESTER ET 717,1.0,Rs 70.00,#208
2025-12-31 21:33:08.270908,SHOO MATI,1.0,Rs 50.00,#208
2025-12-31 21:16:35.297667,HEATER ROD SIMPLE,1.0,Rs 100.00,#207
2025-12-31 21:16:35.297667,REMOTE 1078 020 021 & ALL,1.0,Rs 300.00,#207
2025-12-31 21:16:35.297667,CHINA GYSER ROD 1500W CH,1.0,Rs 1950.00,#207
2025-12-31 21:16:35.297667,NOWAKE BASE,1.0,Rs 380.00,#207
2025-12-31 21:16:35.297667,SKB FLOOD LIGHT 50W,2.0,Rs 1080.00,#207
2025-12-31 21:16:35.297667,HMA  MALE FEMALE MATTI 10A,1.0,Rs 200.00,#207
2025-12-31 21:16:35.297667,HT DC LIGHT S1,2.0,Rs 120.00,#207
2025-12-31 21:16:35.297667,BED SWITCH 6A,1.0,Rs 50.00,#207
2025-12-31 21:16:35.297667,KOLAX STREAM IRON,1.0,Rs 5500.00,#207
2025-12-31 21:16:35.297667,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2400.00,#207
2025-12-31 20:47:34.598709,LED REMOTE 015,1.0,Rs 180.00,#206
2025-12-31 20:43:20.480791,LIFEBOBY SHAMPOO,1.0,Rs 200.00,#205
2025-12-31 20:42:15.225029,HURRY BOLT WORK LIGHT HB-9707B-2,1.0,Rs 900.00,#204
2025-12-31 18:16:50.717452,DAY DAYS VACCUM JUG 1.0L,1.0,Rs 1950.00,#203
2025-12-31 18:16:21.075109,dsa,1.0,Rs 444.00,#202
2025-12-31 16:58:18.357566,SHOO ONE TEN 1-10,2.0,Rs 80.00,#201
2025-12-31 16:57:51.825465,HMA  MALE FEMALE MATTI 10A,1.0,Rs 200.00,#200
2025-12-31 13:44:01.275972,NATIONAL BLENDER JAR,1.0,Rs 300.00,#199
2025-12-31 13:44:01.275972,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 680.00,#199
2025-12-31 13:44:01.275972,NATIONAL BASE,1.0,Rs 380.00,#199
2025-12-30 22:25:37.765197,KATTLE ELEMENT,1.0,Rs 250.00,#198
2025-12-30 22:25:37.765197,KATTLE SWITCH,1.0,Rs 150.00,#198
2025-12-30 22:25:37.765197,MS MOTOR 7025\176 XE,1.0,Rs 1250.00,#198
2025-12-30 22:25:37.765197,GRIP POWER PLUG +SHOES,1.0,Rs 230.00,#198
2025-12-30 22:25:37.765197,UMBRELLA RAIN PRO FOLDING,1.0,Rs 1200.00,#198
2025-12-30 22:25:37.765197,ECOSTAR REMOTE,1.0,Rs 400.00,#198
2025-12-30 21:36:07.505136,DUMY PRODUCT,1.0,Rs 70000.00,#197
2025-12-30 21:18:55.617079,DUMY PRODUCT,1.0,Rs 210460.00,#196
2025-12-30 20:54:46.417908,HEATER ROD SIMPLE,2.0,Rs 200.00,#195
2025-12-30 19:48:15.690711,[REFUND] EASTERN STAR REMOTE,-1.0,Rs -450.00,REFUND #194
2025-12-30 15:36:49.953935,GT 7W DC BULB,1.0,Rs 130.00,#193
2025-12-30 15:36:49.953935,GT DC BULB 12W,1.0,Rs 150.00,#193
2025-12-30 15:36:49.953935,GT DC BULB 15W,1.0,Rs 190.00,#193
2025-12-30 15:36:49.953935,BED SWITCH 6A,2.0,Rs 100.00,#193
2025-12-30 14:32:30.386131,SKB FLOOD LIGHT 50W,2.0,Rs 940.00,#192
2025-12-30 14:32:30.386131,HT DC LIGHT S17,6.0,Rs 660.00,#192
2025-12-30 14:32:30.386131,HEATER ROD NUT,6.0,Rs 570.00,#192
2025-12-30 14:32:30.386131,KATTLE SWITCH,6.0,Rs 720.00,#192
2025-12-30 14:32:30.386131,HT DC LIGHT HT5,3.0,Rs 330.00,#192
2025-12-30 14:08:13.054976,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#191
2025-12-30 13:48:08.832510,REMOTE 1078 020 021 & ALL,1.0,Rs 300.00,#190
2025-12-30 13:36:28.851661,KENWOOD ELECTRIC KATTLE 2.5L KW-002,1.0,Rs 2000.00,#189
2025-12-30 12:12:44.417170,KATTLE ELEMENT,1.0,Rs 250.00,#188
2025-12-30 12:12:44.417170,KATTLE BASE ELEMENT,1.0,Rs 200.00,#188
2025-12-30 12:10:18.551332,MULTI PLUG 3,1.0,Rs 90.00,#187
2025-12-30 12:09:49.967467,MULTI PLUG 3,1.0,Rs 90.00,#186
2025-12-30 11:53:27.098617,DUMY PRODUCT,1.0,Rs 3.00,#185
2025-12-30 11:51:28.671537,DUMY PRODUCT,1.0,Rs 3.00,#184
2025-12-30 11:50:49.111988,DUMY PRODUCT,1.0,Rs 3.00,#183
2025-12-30 11:48:46.171961,DUMY PRODUCT,20.0,Rs 60.00,#182
2025-12-30 11:46:03.175157,DUMY PRODUCT,1.0,Rs 3.00,#181
2025-12-30 11:44:04.053238,CARE BABY M MEGA 72,12.0,Rs 21000.00,#180
2025-12-30 11:44:04.053238,CARE BABY L MEGA 64,20.0,Rs 35000.00,#180
2025-12-30 11:44:04.053238,CARE BABY XL MEGA 58,12.0,Rs 21000.00,#180
2025-12-30 11:44:04.053238,CARE BABY XXL MEGA 50,16.0,Rs 28000.00,#180
2025-12-30 11:40:25.605069,DUMY PRODUCT,1.0,Rs 2.00,#179
2025-12-30 11:40:11.969110,[REFUND] multI net remote,-1.0,Rs -300.00,REFUND #178
2025-12-30 11:39:57.474010,UMBRELLA STEEL HANDLE,1.0,Rs 1250.00,#177
2025-12-30 11:39:33.439007,multI net remote,1.0,Rs 300.00,#176
2025-12-30 11:39:24.127190,CARE BABY M MEGA 72,12.0,Rs 21000.00,#175
2025-12-30 11:39:24.127190,CARE BABY L MEGA 64,20.0,Rs 35000.00,#175
2025-12-30 11:39:24.127190,CARE BABY XL MEGA 58,12.0,Rs 21000.00,#175
2025-12-30 11:39:24.127190,CARE BABY XXL MEGA 50,16.0,Rs 28000.00,#175
2025-12-30 11:38:18.791421,UMBRELLA U HANDLE,2.0,Rs 2300.00,#174
2025-12-30 11:37:00.909788,DUMY PRODUCT,1.0,Rs 2.00,#173
2025-12-30 11:36:03.734477,DUMY PRODUCT,1.0,Rs 2.00,#172
2025-12-30 11:34:14.358151,DUMY PRODUCT,1.0,Rs 2.00,#171
2025-12-30 11:33:11.825842,[REFUND] CARE BABY M MEGA 72,-12.0,Rs -21000.00,REFUND #170
2025-12-30 11:33:11.825842,[REFUND] CARE BABY L MEGA 64,-20.0,Rs -35000.00,REFUND #170
2025-12-30 11:33:11.825842,[REFUND] CARE BABY XL MEGA 58,-12.0,Rs -21000.00,REFUND #170
2025-12-30 11:33:11.825842,[REFUND] CARE BABY XXL MEGA 50,-16.0,Rs -28000.00,REFUND #170
2025-12-30 11:32:45.680309,CARE BABY M MEGA 72,12.0,Rs 21000.00,#169
2025-12-30 11:32:45.680309,CARE BABY L MEGA 64,20.0,Rs 35000.00,#169
2025-12-30 11:32:45.680309,CARE BABY XL MEGA 58,12.0,Rs 21000.00,#169
2025-12-30 11:32:45.680309,CARE BABY XXL MEGA 50,16.0,Rs 28000.00,#169
2025-12-30 11:29:29.191986,UMBRELLA STEEL HANDLE,3.0,Rs 3390.00,#168
2025-12-30 11:29:29.191986,UMBRELLA U HANDLE,3.0,Rs 3150.00,#168
2025-12-30 11:29:29.191986,BABY SMALL UMBRELLA,6.0,Rs 1950.00,#168
2025-12-30 11:11:07.476302,UMBRELLA U HANDLE,2.0,Rs 2300.00,#167
2025-12-29 21:12:43.566294,HP 3 PIN POWER PLUG SHOE,1.0,Rs 170.00,#166
2025-12-29 20:30:03.964592,NATIONAL IRON 400W,1.0,Rs 3000.00,#165
2025-12-29 20:05:14.221944, Eagle Vaccum Flask China UK450,1.0,Rs 2150.00,#164
2025-12-29 19:43:07.376830,LED REMOTE 015,1.0,Rs 180.00,#163
2025-12-29 19:16:43.459770,SAMSUNG REMOTE SMALL 1088,1.0,Rs 220.00,#162
2025-12-29 19:08:39.398893,PHILIPS AIR FRYER 1.5L,1.0,Rs 14000.00,#161
2025-12-29 19:07:59.519996,PHILIPS AIR FRYER 1.5L,1.0,Rs 14000.00,#160
2025-12-29 18:15:47.751022, PENDENT HOLDER B-22,1.0,Rs 50.00,#159
2025-12-29 18:15:18.093891,KINGWAY BATTERY CHARGER 20A,1.0,Rs 1950.00,#158
2025-12-29 17:58:14.409549,REMOTE 1078 020 021 & ALL,1.0,Rs 300.00,#157
2025-12-29 17:39:45.861569,[REFUND] heating  element 1000w,-1.0,Rs -70.00,REFUND #156
2025-12-29 17:39:20.498595,[REFUND] heating  element 1000w,-1.0,Rs -70.00,REFUND #155
2025-12-29 17:39:20.498595,[REFUND] LED REMOTE 015,-1.0,Rs -180.00,REFUND #155
2025-12-29 17:39:20.498595,[REFUND] HT DC LIGHT HT5,-1.0,Rs -130.00,REFUND #155
2025-12-29 17:39:20.498595,[REFUND] NATIONAL IRON NL-21A WT,-3.0,Rs -5100.00,REFUND #155
2025-12-29 17:38:01.369136,heating  element 1000w,1.0,Rs 70.00,#154
2025-12-29 17:37:42.150703,heating  element 1000w,1.0,Rs 70.00,#153
2025-12-29 17:10:51.852491,CHEERING SWING MOTOR 180W,1.0,Rs 2400.00,#152
2025-12-29 16:22:28.826956,PHILIPS AIR FRYER 1.5L,1.0,Rs 14000.00,#151
2025-12-29 16:21:37.181248,[REFUND] PHILIPS AIR FRYER 1.5L,-1.0,Rs -14000.00,REFUND #150
2025-12-29 16:20:44.421585,[REFUND] PHILIPS AIR FRYER 1.5L,-1.0,Rs -14000.00,REFUND #149
2025-12-29 16:18:48.346683,GT CHECK METER,1.0,Rs 1700.00,#148
2025-12-29 16:11:02.865465,PHILIPS AIR FRYER 1.5L,1.0,Rs 14000.00,#147
2025-12-29 16:06:22.507998,PHILIPS AIR FRYER 1.5L,1.0,Rs 14000.00,#146
2025-12-29 15:49:00.363868,NATIONAL IRON NL-21A WT,3.0,Rs 5100.00,#145
2025-12-29 15:49:00.363868,HT DC LIGHT HT5,1.0,Rs 130.00,#145
2025-12-29 15:49:00.363868,LED REMOTE 015,1.0,Rs 180.00,#145
2025-12-29 15:49:00.363868,heating  element 1000w,1.0,Rs 70.00,#145
2025-12-29 15:49:00.363868,KATTLE ELEMENT,1.0,Rs 250.00,#145
2025-12-29 15:46:58.698749,[REFUND] heating  element 1000w,-1.0,Rs -70.00,REFUND #144
2025-12-29 15:46:58.698749,[REFUND] LED REMOTE 015,-1.0,Rs -180.00,REFUND #144
2025-12-29 15:46:58.698749,[REFUND] HT DC LIGHT HT5,-1.0,Rs -130.00,REFUND #144
2025-12-29 15:46:58.698749,[REFUND] NATIONAL IRON NL-21A WT,-3.0,Rs -5100.00,REFUND #144
2025-12-29 15:43:27.515430,heating  element 1000w,1.0,Rs 70.00,#143
2025-12-29 15:43:27.515430,LED REMOTE 015,1.0,Rs 180.00,#143
2025-12-29 15:43:27.515430,HT DC LIGHT HT5,1.0,Rs 130.00,#143
2025-12-29 15:43:27.515430,NATIONAL IRON NL-21A WT,3.0,Rs 5100.00,#143
2025-12-29 15:36:27.340330,NATIONAL IRON NL-21A WT,1.0,Rs 1700.00,#142
2025-12-29 15:36:27.340330,heating  element 1000w,3.0,Rs 210.00,#142
2025-12-29 15:36:27.340330,HT DC LIGHT HT5,1.0,Rs 130.00,#142
2025-12-29 15:36:27.340330,LED REMOTE 015,1.0,Rs 180.00,#142
2025-12-29 15:36:27.340330,KATTLE ELEMENT,1.0,Rs 250.00,#142
2025-12-29 15:32:08.878772,KATTLE ELEMENT,1.0,Rs 250.00,#141
